sentiment,raw_positiveScore,raw_neutralScore,raw_negativeScore,Sum,pos,neutral,neg
neutral,0.495410237022855,0.8268754432269901,0.504589762977145,1.8268754432269902,0.2711789897113966,0.4526173069393272,0.27620370334927613
neutral,0.8541533043018139,0.903168734366851,0.1458466956981861,1.903168734366851,0.44880587247876097,0.4745605148181033,0.07663361270313564
pos,0.5014779530016156,0.24597260014330727,0.4985220469983844,1.2459726001433071,0.40247911787461255,0.19741413263423002,0.4001067494911576
neg,0.4624932792331744,0.1503852032521931,0.5375067207668256,1.150385203252193,0.40203340405082066,0.13072595407785761,0.46724064187132175
neg,0.44120122212992274,0.18490555150281607,0.5587987778700773,1.184905551502816,0.37235138410006363,0.1560508778681139,0.4715977380318226
neutral,0.5285882714083726,0.6994598782561586,0.4714117285916274,1.6994598782561585,0.31103309832225345,0.4115777531470087,0.27738914853073793
neg,0.46038426358778684,0.15263506532604884,0.5396157364122132,1.1526350653260489,0.399418929232,0.13242271549570858,0.4681583552722914
pos,0.878649408306584,0.3858934720227576,0.121350591693416,1.3858934720227576,0.633994910896121,0.2784438196822828,0.08756126942159614
neutral,0.7447079767155291,0.8992520317259829,0.25529202328447087,1.899252031725983,0.39210592605698624,0.47347693550116665,0.13441713844184713
pos,0.5336206886321898,0.14139291134581367,0.4663793113678102,1.1413929113458137,0.4675170866472256,0.12387750961156542,0.408605403741209
pos,0.794201831183624,0.16580656721163137,0.20579816881637603,1.1658065672116313,0.6812466609132172,0.14222476684807708,0.17652857223870574
neutral,0.5175097785340667,0.8720244234650213,0.48249022146593334,1.8720244234650214,0.2764439245809531,0.465818935124227,0.2577371402948198
pos,0.5110694612036459,0.12721088038772546,0.48893053879635406,1.1272108803877254,0.4533929454512131,0.11285455330591636,0.4337525012428705
