sentiment,raw_positiveScore,raw_neutralScore,raw_negativeScore,Sum,pos,neutral,neg
neg,0.4888721917102715,0.33555642582212514,0.5111278082897285,1.335556425822125,0.3660438318128998,0.2512484080300595,0.3827077601570408
neutral,0.6170130881188822,0.8065078716218034,0.3829869118811178,1.8065078716218033,0.34155017966512097,0.44644581088802904,0.21200400944685005
neutral,0.5686842587571153,0.6316430968437948,0.43131574124288474,1.631643096843795,0.34853471317174833,0.38712087101991094,0.2643444158083406
neutral,0.4362445123636579,0.6114693302661963,0.5637554876363421,1.6114693302661962,0.27071226499333706,0.3794483201024922,0.3498394149041708
neutral,0.5171484407615623,0.9727782953749479,0.4828515592384377,1.9727782953749478,0.2621421991381311,0.4931006680555865,0.2447571328062825
neutral,0.48513860293712274,0.8562161049640191,0.5148613970628773,1.8562161049640191,0.2613589019294317,0.4612696240886327,0.27737147398193557
neutral,0.6310236419546191,0.6182729441480627,0.36897635804538087,1.6182729441480626,0.38993647161716627,0.3820572706129939,0.2280062577698399
neutral,0.6643218418033231,0.6677904812053593,0.3356781581966769,1.6677904812053592,0.39832451935041563,0.4004043006185815,0.20127118003100294
neutral,0.6920963881708448,0.8498900443035744,0.30790361182915515,1.8498900443035744,0.37412839228041656,0.45942733024628574,0.16644427747329774
neutral,0.6660458466910444,0.8422658106751904,0.3339541533089556,1.8422658106751904,0.3615362358849501,0.45719016539013985,0.18127359872491008
neutral,0.8329017787893993,0.7826268188683629,0.1670982212106007,1.782626818868363,0.4672328330155704,0.4390300934466955,0.09373707353773407
