sentiment,raw_positiveScore,raw_neutralScore,raw_negativeScore,Sum,pos,neutral,neg
pos,0.6422449156823387,0.32105737627710224,0.35775508431766134,1.3210573762771023,0.4861597438653737,0.24303060718065125,0.270809648953975
neg,0.3529601107501442,0.2612066586227388,0.6470398892498558,1.2612066586227386,0.27985906063609217,0.20710853121246708,0.5130324081514409
neg,0.4503327414738564,0.1557323059582334,0.5496672585261436,1.1557323059582334,0.38965142633135913,0.1347477310752455,0.47560084259339536
neg,0.4324892434275176,0.19200974571482254,0.5675107565724824,1.1920097457148224,0.36282358007749604,0.1610806844533628,0.47609573546914125
pos,0.7973514272262817,0.1344029874860976,0.20264857277371828,1.1344029874860975,0.702881988166532,0.1184790493049938,0.1786389625284743
pos,0.6017053518228992,0.1817571592962733,0.3982946481771008,1.1817571592962732,0.509161587970586,0.15380246090872698,0.3370359511206871
neg,0.34669133600324065,0.35291897405063927,0.6533086639967594,1.3529189740506393,0.2562543231729886,0.2608574355299341,0.4828882412970773
neg,0.47160728681064223,0.150602771809222,0.5283927131893578,1.150602771809222,0.4098784553326611,0.1308903259223097,0.4592312187450292
pos,0.6792511707337273,0.23333183854748363,0.3207488292662727,1.2333318385474836,0.5507448599832574,0.18918820649459808,0.2600669335221445
pos,0.8738586718660559,0.1816176414473686,0.12614132813394408,1.1816176414473687,0.7395443680035638,0.15370254731886396,0.10675308467757218
